no,PK,atc_parent,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"138","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.831","2024-10-18T13:50:31.656","200000023320","3","3","Стрічка","Tape","ua_33_138","false",null,null,null
"139","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.837","2024-10-18T13:50:31.659","200000023016","3","3","Вкладка","Insert","ua_33_139","false",null,null,null
"140","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.842","2024-10-18T13:50:31.662","200000023017","3","3","Вкладка пролонгованої дії","Prolonged-release insert","ua_33_140","false",null,null,null
"141","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.849","2024-10-18T13:50:31.665","200000023019","3","3","Помада","Lipstick","ua_33_141","false",null,null,null
"142","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.855","2024-10-18T13:50:31.668","200000023299","3","3","Упаковка","Packing","ua_33_142","false",null,null,null
"143","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.861","2024-10-18T13:50:31.671","200000023300","3","3","Паста","Paste","ua_33_143","false",null,null,null
"144","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.866","2024-10-18T13:50:31.674","200000023302","3","3","Пластир","Patch","ua_33_144","false",null,null,null
"145","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.871","2024-10-18T13:50:31.677","200000023304","3","3","Пелети з пролонгованим вивільненням","Prolonged-release pellets","ua_33_145","false",null,null,null
"146","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.877","2024-10-18T13:50:31.680","200000023305","3","3","Пластир","Plaster","ua_33_146","false",null,null,null
"147","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.881","2024-10-18T13:50:31.683","200000023306","4","3","Порошок","Powder","ua_33_147","false",null,null,null
"148","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.887","2024-10-18T13:50:31.686","200000023307","3","3","Кільце","Ring","ua_33_148","false",null,null,null
"149","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.892","2024-10-18T13:50:31.689","200000023309","3","3","Мило","Soap","ua_33_149","false",null,null,null
"150","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.897","2024-10-18T13:50:31.691","200000023311","3","3","Стік","Stick","ua_33_150","false",null,null,null
"151","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.902","2024-10-18T13:50:31.694","200000023313","3","3","Супозиторій пролонгованої дії","Prolonged-release suppository","ua_33_151","false",null,null,null
"152","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.909","2024-10-18T13:50:31.697","200000023315","3","3","Шовний матеріал","Suture","ua_33_152","false",null,null,null
"153","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.916","2024-10-18T13:50:31.700","200000023321","3","3","Настоянка","Tincture","ua_33_153","false",null,null,null
"154","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.922","2024-10-18T13:50:31.704","200000023322","3","3","Пастилка","Troche","ua_33_154","false",null,null,null
"155","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.930","2024-10-18T13:50:31.708","200000023323","4","1","Не визначено","Not assigned","ua_33_155","false",null,null,null
"156","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.937","2024-10-18T13:50:31.711","200000023324","3","3","Вафля","Wafer","ua_33_156","false",null,null,null
"157","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.943","2024-10-18T13:50:31.716","200000025198","59","1","Гранули, вкриті плівковою оболонкою","Film-coated granules","ua_33_157","false",null,null,"Твердий препарат для перорального застосування, що складається з гранул, вкритих тонкою полімерною плівкою, яка протягом декількох хвилин розчиняється в шлунково-кишковій рідині. Гранули, вкриті плівковою оболонкою, призначені для перорального застосування для вивільнення активної(их) речовин(и) зі швидкістю, яка не є суттєво сповільненою порівняно з гранулами без оболонки."
"158","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.950","2024-10-18T13:50:31.721","200000025250","58","1","Концентрат для емульсії для ін'єкції","Concentrate for emulsion for injection","ua_33_158","false",null,null,"Рідкий стерильний препарат, призначений для розведення у зазначеній рідині з метою отримання емульсії для ін'єкції."
"159","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.956","2024-10-18T13:50:31.725","200000003182","85","1","Пероральний рослинний матеріал","Oral herbal material","ua_33_159","false",null,null,"Твердий препарат, що складається з цілих, подрібнених або фрагментованих рослин або частин рослин у необробленому стані (рослинний лікарський засіб), призначений для перорального застосування без необхідності трансформації (наприклад, розчинення або диспергування у воді); матеріал може бути висушеним або свіжим і його можна розжувати перед проковтуванням. Слово «рослина» вживається в ширшому сенсі, включаючи також водорості, гриби та лишайники. Можуть бути включені певні ексудати, які не піддавалися специфічній обробці. Трав’яні чаї та розчинні трав’яні чаї виключаються, як і препарати, які обробляються або формуються у капсули, гранули, порошки тощо."
"160","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.962","2024-10-18T13:50:31.730","200000025952","2","4","Шипучі таблетки для суспензії для небулайзера","Effervescent tablet for suspension for nebulisation","ua_33_160","false",null,null,"твердий препарат для багаторазового застосування, що складається з таблетки без оболонки, що містить кислотні речовини та гідрокарбонати, який швидко реагує у присутності води з виділенням вуглекислого газу. Шипучі таблетки для суспензії для розпилення призначені для розчинення або диспергування у воді для сукупного застосування шляхом розпилення (оприскування) цільових тварин."
"161","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.968","2024-10-18T13:50:31.734","200000003236","79","1","Розчин для кардіоплегії/органозбереження","Solution for cardioplegia/organ preservation","ua_33_161","false",null,null,"Рідкий стерильний препарат, що складається з водного розчину електролітів, як правило, у концентрації, близькій до складу внутрішньоклітинного електроліту, призначений для індукції зупинки серця під час операції на серці, а також для зберігання, захисту та/або перфузії органів тіла ссавців, які, зокрема, призначені для трансплантації."
"162","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.975","2024-10-18T13:50:31.742","200000027123","4","3","Вагінальна рідина","Vaginal liquid","ua_33_162","false",null,null,null
"163","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.981","2024-10-18T13:50:31.746","200000027124","3","3","Розведення у рідині","Liquid dilution","ua_33_163","false",null,null,null
"164","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.986","2024-10-18T13:50:31.752","200000027169","49","1","Очні краплі, розчин з пролонгованим вивільненням","Eye drops, prolonged-release solution","ua_33_164","false",null,null,"Рідкий стерильний однодозовий або багатодозовий препарат, що складається з водного або масляного розчину, призначений для очного застосування; діюча(і) речовина(и) вивільняються протягом тривалого періоду часу. Багатодозові препарати представлені в контейнерах, що дозволяють вводити послідовні краплі. Контейнери зазвичай містять не більше 10 мл препарату."
"165","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:48.997","2024-10-18T13:50:31.757","200000028180","47","1","Шипучі таблетки для окулоназальної суспензії","Effervescent tablet for oculonasal suspension","ua_33_165","false",null,null,"Твердий препарат для ветеринарного застосування, що складається з шипучої таблетки, призначеної для диспергування у вказаній рідині для створення окулоназальної суспензії."
"166","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.003","2024-10-18T13:50:31.761","200000002160","82","1","Назальний спрей, ліофілізат для суспензії","Nasal spray, lyophilisate for suspension","ua_33_166","false",null,null,"Твердий препарат для ветеринарного застосування, що складається з ліофілізованого порошку, призначеного для диспергування у вказаній рідині для отримання назального спрею, суспензії."
"167","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.008","2024-10-18T13:50:31.766","200000002162","87","1","Ліофілізат для окулоназальної суспензії/застосування в питній воді","Lyophilisate for oculonasal suspension/use in drinking water","ua_33_167","false",null,null,"Твердий препарат для ветеринарного застосування, що складається з ліофілізованого порошку, призначеного для диспергування у вказаній рідині для створення суспензії для окулоназального застосування або для диспергування у воді для пиття тварин."
"168","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.016","2024-10-18T13:50:31.770","200000028536","49","1","Гранули для застосування в питній воді/молоці","Granules for use in drinking water/milk","ua_33_168","false",null,null,"Твердий препарат для ветеринарного застосування, що складається з гранул, призначених для розчинення у питній воді тварин, молоці або заміннику молока. Якщо альтернативні методи введення окремим тваринам також дозволені, спосіб введення чітко описано в інформації про продукт."
"169","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.024","2024-10-18T13:50:31.774","200000028537","22","1","Жувальні таблетки з пролонгованим вивільненням","Prolonged-release chewable tablet","ua_33_169","false",null,null,"Твердий однодозовий препарат, що складається з таблетки, призначеної для розжовування перед проковтуванням, і демонструє повільніше вивільнення діючої(их) речовин(и), ніж жувальні таблетки зі звичайним вивільненням. Пролонговане вивільнення досягається завдяки спеціальному дизайну рецептури та/або методу виробництва, який не порушується актом жування або іншим способом розламування таблетки. Жувальні таблетки з пролонгованим вивільненням призначені для перорального застосування."
"170","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.030","2024-10-18T13:50:31.778","200000029585","39","4","Мукозний спрей, розчин","Mucosal spray, solution","ua_33_170","false",null,null,null
"171","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.036","2024-10-18T13:50:31.782","200000028941","48","1","Концентрат для нашкірної емульсії","Concentrate for cutaneous emulsion","ua_33_171","false",null,null,"Рідкий препарат, призначений для розведення у вказаній рідині для отримання емульсії нашкірної."
"172","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.043","2024-10-18T13:50:31.786","200000030000","21","1","порошок для пероральної суспензії з пролонгованим вивільненням","powder for prolonged-release oral suspension","ua_33_172","false",null,null,"Твердий препарат, що складається з порошку, призначеного для диспергування у вказаній рідині для отримання пероральної суспензії пролонгованої дії."
"173","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.052","2024-10-18T13:50:31.790","200000031084","36","1","Суспензія для гелю","Suspension for gel","ua_33_173","false",null,null,"Рідкий препарат, що складається із суспензії, призначеної для змішування із зазначеною рідиною або гелем для отримання гелю (для нанесення на шкіру)."
"174","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.058","2024-10-18T13:50:31.794","200000032295","18","1","Порошок для розчину для провокаційного тесту","Powder for solution for provocation test","ua_33_174","false",null,null,"Твердий препарат, що складається з одного або кількох порошків, включаючи ліофілізовані порошки, призначені для розчинення у вказаній рідині для отримання розчину для провокаційного тесту."
"175","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.064","2024-10-18T13:50:31.798","200000003546","4","3","Пелети","Pellets","ua_33_175","false",null,null,null
"176","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.071","2024-10-18T13:50:31.802","200000003547","79","1","Порошок для вагінального розчину","Powder for vaginal solution","ua_33_176","false",null,null,"Твердий препарат, що складається з одного або більше порошків, включаючи ліофілізовані порошки, призначені для розчинення у вказаній рідині для отримання вагінального розчину."
"177","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.078","2024-10-18T13:50:31.806","200000032706","4","5","Шипуча таблетка для суспензії","Effervescent tablet for suspension","ua_33_177","false",null,null,null
"178","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.088","2024-10-18T13:50:31.810","200000032717","3","1","Імплантаційний гель","Implantation gel","ua_33_178","false",null,null,"Напівтвердий стерильний препарат, що складається з гелю, призначеного для імплантації в організм; діюча(і) речовина(и) вивільняється протягом тривалого періоду часу для отримання місцевого або системного ефекту."
"179","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.096","2024-10-18T13:50:31.813","200000032718","4","1","Дисперсія для імплантаційного гелю","Dispersion for implantation gel","ua_33_179","false",null,null,"Рідкий стерильний препарат, що складається з дисперсії, призначений для приготування імплантаційного гелю."
"180","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.103","2024-10-18T13:50:31.817","200000032719","3","1","Розчин для імплантаційного гелю","Solution for implantation gel","ua_33_180","false",null,null,"Рідкий стерильний препарат, що складається з розчину, призначений для приготування імплантаційного гелю."
"181","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.110","2024-10-18T13:50:31.821","200000003974","5","3","Гастрорезистентні гранули з пролонгованим вивільненням","Gastro-resistant prolonged-release granules","ua_33_181","false",null,null,null
"182","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.120","2024-10-18T13:50:31.824","200000003971","75","1","Внутрішньоматковий гель","Intrauterine gel","ua_33_182","false",null,null,"Напівтвердий препарат, що складається з гелю, призначений для внутрішньоматкового застосування."
"183","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.127","2024-10-18T13:50:31.828","200000004200","53","1","Небулайзерна дисперсія","Nebuliser dispersion","ua_33_183","false",null,null,"Рідкий препарат, що складається з дисперсії, призначений для інгаляційного застосування. Дисперсія перетворюється на аерозоль за допомогою небулайзера безперервної дії або дозованого небулайзера."
"184","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.134","2024-10-18T13:50:31.831","200000004612","5","3","Ліофілізат для суспензії для спрею","Lyophilisate for suspension for spray","ua_33_184","false",null,null,null
"185","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.141","2024-10-18T13:50:31.834","200000002229","9","3","Гранули в капсулах для відкриття","Granules in capsule for opening","ua_33_185","false",null,null,null
"186","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.151","2024-10-18T13:50:31.838","200000004719","75","1","Таблетка із сенсором","Tablet with sensor","ua_33_186","false",null,null,"Твердий однодозовий препарат, що складається з таблетки, призначеної для перорального вживання, в яку вбудовано один або більше сенсорів, що проковтуються. Сенсор зазвичай не перетравлюється і зазвичай призначений для використання із зовнішнім діагностичним обладнанням, на яке він може передавати такі дані, як фізіологічні та поведінкові вимірювання."
"187","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.158","2024-10-18T13:50:31.842","200000005113","71","1","Лікарські личинки","Medicinal larvae","ua_33_187","false",null,null,"Цілі живі медичні личинки, як правило, таких видів мух, як Lucilla sericata (звичайна зелена муха), у відповідному контейнері, такому як сітчастий мішок, призначений для накладання на рану та покритий відповідною пов’язкою, щоб дозволити очистити некротичні тканини протягом певного періоду часу (зазвичай кілька днів). Личинки виділяють в рану ферменти, розріджують некротичні тканини, і заковтують отриманий матеріал."
"188","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.167","2024-10-18T13:50:31.845","200000005069","76","1","Лікарська п'явка","Medicinal leech","ua_33_188","false",null,null,"Ціла жива лікарська п’явка, як правило, роду Hirudo (наприклад, Hirudo medicinalis, Hirudo verbana), зазвичай призначена для нанесення на шкіру з метою відновлення або покращення місцевого кровотоку або для забезпечення інших місцевих ефектів. Прикріпившись до хазяїна, п’явка робить розріз на шкірі та виділяє слину, що містить різноманітні діючі речовини (наприклад, анестетики, антикоагулянти, протизапальні засоби, судинорозширювальні засоби), які дозволяють їй харчуватися кров’ю хазяїна."
"189","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.176","2024-10-18T13:50:31.848","200000005070","75","1","Ліофілізат для емульсії для ін'єкцій","Lyophilisate for emulsion for injection","ua_33_189","false",null,null,"Твердий стерильний препарат для ветеринарного застосування, що складається з ліофілізованого порошку, призначеного для змішування з зазначеною рідиною для отримання емульсії для ін’єкцій."
"190","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.185","2024-10-18T13:50:31.852","200000005544","4","4","Порошок і розчин для суспензії для ін'єкцій","Powder and solution for suspension for injection","ua_33_190","false",null,null,null
"191","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.192","2024-10-18T13:50:31.855","200000010390","69","1","Уретральна мазь","Urethral ointment","ua_33_191","false",null,null,"Напівтвердий препарат, що складається з мазі, призначеної для уретрального застосування за допомогою відповідного аплікатора."
"192","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.201","2024-10-18T13:50:31.858","200000010456","56","1","Розчин для ран з пролонгованим вивільненням","Prolonged-release wound solution","ua_33_192","false",null,null,"Рідкий стерильний препарат, що складається з розчину, призначеного для нанесення на рану, включаючи хірургічні рани; діюча(і) речовина(и) вивільняються протягом тривалого періоду часу."
"193","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.209","2024-10-18T13:50:31.861","200000010610","55","1","Дисперсія для ін’єкцій з пролонгованим вивільненням","Prolonged-release dispersion for injection","ua_33_193","false",null,null,"Рідкий стерильний препарат, що складається з двох або більше фаз, з яких принаймні одна диспергована в рідкій фазі, призначений для введення шляхом ін’єкції; діюча(і) речовина(и) вивільняються протягом тривалого періоду часу. Використовувати лише тоді, коли «Емульсія для ін’єкцій пролонгованої дії» не підходить. Тверді суспензійні препарати виключаються."
"194","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.218","2024-10-18T13:50:31.864","200000002245","88","1","Трансдермальна мазь","Transdermal ointment","ua_33_194","false",null,null,"Напівтвердий однодозовий або багатодозовий препарат, що складається з однофазної основи, в якій можуть бути дисперговані тверді або рідкі речовини. Діюча(і) речовина(и)(и) розчинена або диспергована в основі, яка може бути гідрофільною, гідрофобною або водоемульгуючою. Трансдермальні мазі призначені для трансдермального застосування."
"195","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.230","2024-10-18T13:50:31.867","200000010684","57","1","Сублінгвальний ліофілізат","Sublingual lyophilisate","ua_33_195","false",null,null,"Твердий однодозовий препарат, виготовлений шляхом сублімаційного сушіння рідкого або напівтвердого препарату, призначений для сублінгвального застосування."
"196","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.238","2024-10-18T13:50:31.870","200000010708","4","4","Розчинник для суспензії для ін'єкцій","Solvent for suspension for injection","ua_33_196","false",null,null,null
"197","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.246","2024-10-18T13:50:31.873","200000010709","3","4","Розчинник для розчину для ін'єкцій","Solvent for solution for injection","ua_33_197","false",null,null,null
"198","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.254","2024-10-18T13:50:31.876","200000011722","54","3","Гастрорезистентний порошок для пероральної суспензії","Gastro-resistant powder for oral suspension","ua_33_198","false",null,null,"Твердий препарат, що складається з гастрорезистентного порошку, призначеного для диспергування у вказаній рідині для отримання гастрорезистентної пероральної суспензії."
"199","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.263","2024-10-18T13:50:31.878","200000012509","4","4","розчин з пролонгованим вивільненням для інстиляцій","prolonged-release solution for instillation","ua_33_199","false",null,null,null
"200","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.272","2024-10-18T13:50:31.881","200000012529","56","1","Гастрорезистентна пероральна суспензія","Gastro-resistant oral suspension","ua_33_200","false",null,null,"Рідкий однодозовий або багатодозовий препарат із уповільненим вивільненням, що складається із суспензії, призначений для перорального застосування. Препарат призначений для протистояння шлунковій рідині та вивільнення діючої(их) речовини(ів) у кишкову рідину. Кожна доза з багатодозового контейнера вводиться за допомогою пристрою, придатного для вимірювання встановленого об’єму. Пристроєм зазвичай є ложка чи чашка для об’ємів 5 мл або кратних їм або пероральний шприц для інших об’ємів."
"201","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.281","2024-10-18T13:50:31.884","200000012530","53","1","Пероральна суспензія з пролонгованим вивільненням","Prolonged-release oral suspension","ua_33_201","false",null,null,"Рідкий, однодозовий або багатодозовий препарат, що складається із суспензії, призначеної для перорального застосування, що демонструє повільніше вивільнення діючої(их) речовини(й), ніж у звичайній пероральній суспензії. Ця навмисна модифікація досягається за допомогою спеціального дизайну рецептури та/або методу виробництва. Кожна доза з багатодозового контейнера вводиться за допомогою пристрою, придатного для вимірювання встановленого об’єму. Пристроєм зазвичай є ложка чи чашка для об’ємів 5 мл або кратних їм або пероральний шприц для інших об’ємів."
"202","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.292","2024-10-18T13:50:31.888","200000012531","52","1","Пероральна суспензія з модифікованим вивільненням","Modified-release oral suspension","ua_33_202","false",null,null,"Рідкий, однодозовий або багатодозовий препарат, що складається із суспензії, призначеної для перорального застосування, із зазначенням швидкості, місця та/або часу вивільнення діючої(их) речовин(и), які відрізняються від швидкості, місця та/або часу вивільнення діючої(их) речовин(и), які відрізняються від таких у звичайній пероральній суспензії. Ця навмисна модифікація досягається за допомогою спеціального дизайну рецептури та/або методу виробництва. Загальний термін «пероральна суспензія з модифікованим вивільненням» використовується лише тоді, коли не застосовуються більш конкретні терміни «гастрорезистентна пероральна суспензія» або «пероральна суспензія з пролонгованим вивільненням». Кожна доза з багатодозового контейнера вводиться за допомогою пристрою, придатного для вимірювання встановленого об’єму. Пристроєм зазвичай є ложка чи чашка для об’ємів 5 мл або кратних їм або пероральний шприц для інших об’ємів."
"203","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.300","2024-10-18T13:50:31.891","200000002288","81","1","Порошок для дисперсії для бджолиних вуликів","Powder for bee-hive dispersion","ua_33_203","false",null,null,"Твердий препарат, що складається з одного або кількох порошків, включаючи ліофілізовані порошки, призначений для змішування із зазначеною рідиною для отримання дисперсії для бджолиних вуликів."
"204","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.308","2024-10-18T13:50:31.893","200000002289","82","1","Розчин для дисперсії для бджолиних вуликів","Solution for bee-hive dispersion","ua_33_204","false",null,null,"Рідкий препарат, що складається з розчину, призначений для приготування дисперсії для вуликів."
"205","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.316","2024-10-18T13:50:31.896","100000073362","87","1","Пероральна суспензія","Oral suspension","ua_33_205","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що складається із суспензії, призначений для перорального застосування. Кожна доза з багатодозового контейнера вводиться за допомогою пристрою, придатного для вимірювання встановленого об’єму. Пристроєм зазвичай є ложка чи чашка для об’ємів 5 мл або кратних їм або пероральний шприц для інших об’ємів."
"206","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.325","2024-10-18T13:50:31.899","100000073363","77","1","Пероральний гель","Oral gel","ua_33_206","false",null,null,"Напівтвердий однодозовий або багатодозовий препарат, призначений для перорального застосування, що складається з гелю, зазвичай гідрофільного, який слід проковтнути після введення в ротову порожнину."
"207","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.333","2024-10-18T13:50:31.902","100000073364","135","1","Порошок для перорального розчину","Powder for oral solution","ua_33_207","false",null,null,"Твердий препарат, що складається з (а) твердої(их) діючої(их) речовин(и), яка також може містити допоміжні речовини для полегшення розчинення у призначеній рідині. Порошки для приготування розчину для пеорального застосування включають ліофілізовані порошки. Пероральний розчин зазвичай готують безпосередньо перед введенням пацієнту."
"208","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.341","2024-10-18T13:50:31.905","100000073365","81","1","Гранули для перорального розчину","Granules for oral solution","ua_33_208","false",null,null,"Твердий препарат, що складається з агрегованих частинок, які можуть включати ексципієнти для полегшення змочування та розчинення, призначені для розчинення у вказаній рідині для отримання перорального розчину, який зазвичай готують безпосередньо перед введенням пацієнту."
"209","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.349","2024-10-18T13:50:31.908","100000073367","80","3","Ліофілізат для суспензії","Lyophilisate for suspension","ua_33_209","false",null,null,null
"210","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.358","2024-10-18T13:50:31.911","100000073368","81","1","Порошок для сиропу","Powder for syrup","ua_33_210","false",null,null,"Твердий препарат, що складається з одного або кількох порошків, включаючи ліофілізовані порошки, які можуть містити допоміжні речовини для полегшення розчинення у воді та отримання характеристик сиропу, призначених для розчинення у воді для отримання сиропу."
"211","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.366","2024-10-18T13:50:31.914","100000073369","82","1","Розчинна таблетка","Soluble tablet","ua_33_211","false",null,null,"Твердий однодозовий препарат, що складається з таблетки, зазвичай без оболонки, призначеної для розчинення у вказаній рідині перед проковтуванням."
"212","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.374","2024-10-18T13:50:31.917","100000073370","78","1","Трав'яний чай","Herbal tea","ua_33_212","false",null,null,"Твердий препарат, що складається виключно з одного або кількох рослинних препаратів, призначений для приготування перорального водного препарату шляхом відварювання, настоювання або мацерації. Трав'яні чаї зазвичай представлені розсипом або в пакетиках. Чай готують безпосередньо перед прийомом всередину."
"213","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.382","2024-10-18T13:50:31.920","100000073371","80","1","Розчинний трав'яний чай","Instant herbal tea","ua_33_213","false",null,null,"Твердий препарат, що складається з ліофілізованого рослинного лікарського екстракту, призначеного для розчинення у воді перед пероральним застосуванням. Розчинні трав'яні чаї поставляються в розфасованих (багатодозових) або пакетиках (однодозові)."
"214","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.392","2024-10-18T13:50:31.923","100000073372","80","1","Гранули","Granules","ua_33_214","false",null,null,"Твердий однодозовий або багатодозовий препарат, що складається з твердих сухих агрегатів частинок порошку, які є достатньо стійкими, щоб витримувати використання. Гранули призначені для перорального застосування для вивільнення діючої(их) речовин(и) у шлунково-кишкових рідинах зі швидкістю, яка залежить, головним чином, від властивостей діючої(их) речовин(и) (звичайне вивільнення). Їх можна проковтнути як такі та/або розжувати перед проковтуванням, а деякі також можна розчинити або диспергувати у воді чи іншій відповідній рідині перед пероральним введенням. Гранули для перорального розчину та гранули для пероральної суспензії виключені."
"215","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.400","2024-10-18T13:50:31.926","100000073373","79","1","Гастрорезистентні гранули","Gastro-resistant granules","ua_33_215","false",null,null,"Твердий препарат, що складається з гранул із уповільненим вивільненням, призначених для захисту від шлункової рідини та вивільнення діючої(их) речовин(и) у кишкову рідину. Ця навмисна модифікація досягається шляхом покриття гранул гастрорезистентним матеріалом або за допомогою вбудовування твердих частинок у гастрорезистентний матеріал. Гастрорезистентні гранули - це зазвичай однодозові препарати, призначені для перорального застосування."
"216","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.407","2024-10-18T13:50:31.929","100000073374","78","1","Гранули з модифікованим вивільненням","Modified-release granules","ua_33_216","false",null,null,"Твердий препарат, що складається з гранул, що вказують на швидкість та/або місце вивільнення, що відмінні від гранул зі звичайним вивільненням. Ця навмисна модифікація досягається за допомогою спеціального дизайну рецептури та/або методу виробництва. Гранули з модифікованим вивільненням зазвичай являють собою однодозові препарати, призначені для перорального застосування, і включають гранули з пролонгованим вивільненням, уповільненим вивільненням та пульсуючим вивільненням. Загальний термін «гранули з модифікованим вивільненням» використовується лише тоді, коли більш конкретні терміни «гранули гастрорезистентні » або «гранули з пролонгованим вивільненням» не застосовуються."
"217","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:49.417","2024-10-18T13:50:31.931","100000073375","89","1","Капсула, тверда","Capsule, hard","ua_33_217","false",null,null,"Твердий однодозовий препарат, що міститься в твердій оболонці, ємність якої може бути різною. Оболонка виготовляється з желатину або інших речовин. Він складається з двох збірних циліндричних секцій, один кінець яких закруглений і закритий, а інший відкритий. Вміст оболонки може бути твердим або напівтвердим препаратом, яким заповнюють одну із секцій і закривають, насуваючи на неї іншу секцію. Тверді капсули призначені для перорального застосування."
