no,PK,atc_parent,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"95","null","null","1.0","ComponentType","2024-10-18T14:50:50.160","2024-10-18T14:50:50.162","100000073562","84","1","Вагінальний аплікатор з губкою","Vaginal sponge applicator","ua_10_95","false",null,null,"Пристрій для введення губки в піхву тварини."
"96","null","null","1.0","ComponentType","2024-10-18T14:50:50.164","2024-10-18T14:50:50.166","100000073563","83","1","флакон","Vial","ua_10_96","false",null,null,"Невеликий контейнер для парентеральних лікарських засобів, з пробкою та ущільнювачем; вміст видаляється після проколу пробки. Включено одноразове та багатодозове застосування."
"97","null","null","1.0","ComponentType","2024-10-18T14:50:50.168","2024-10-18T14:50:50.170","200000013191","1","4","Закупорювальний засіб, що забезпечує контроль першого відкриття","Tamper-evident closure","ua_10_97","false","TE closure","TE closure","Будь ласка, зверніть увагу на опис захищеної від несанкціонованого доступу упаковки від FDA США (21 CFR & Sec. 211.132): `це упаковка, яка має один або більше індикаторів або перешкод для проникнення, які, якщо вони порушені або відсутні, можна очікувати, що вони нададуть видимі докази споживачам про те, що відбулося втручання». Таким чином, закупорювальний засіб, що забезпечує контроль першого відкриття (TE): закриття, яке має на меті запобігти змінам продуктів після виробництва, які у разі порушення або пропуску можуть надати видимі докази того, що відбулося втручання. Деякі приклади наведено у вкладеному документі від Управління терапевтичної продукції Австралії (TGA). Будь ласка, зверніться до «кодексу практики щодо упаковки терапевтичної продукції, що забезпечує контроль першого відкриття»."
"98","null","null","1.0","ComponentType","2024-10-18T14:50:50.172","2024-10-18T14:50:50.174","100000075664","87","1","Система для введення","Administration system","ua_10_98","false",null,null,"Система, включаючи шприци, картриджі тощо, яка потребує маніпуляцій перед введенням лікарського засобу."
"99","null","null","1.0","ComponentType","2024-10-18T14:50:50.176","2024-10-18T14:50:50.177","100000116195","84","4","Упаковка з календарем","Calendar package","ua_10_99","false",null,null,null
"100","null","null","1.0","ComponentType","2024-10-18T14:50:50.179","2024-10-18T14:50:50.181","100000116196","88","1","Безголковий інжектор","Needle-free injector","ua_10_100","false",null,null,"Пристрій для введення лікарського засобу, зазвичай рідини, за допомогою високого тиску без голки через шкірний бар’єр. Цей термін замінює «пристрій для трансдермального введення під високим тиском»."
"101","null","null","1.0","ComponentType","2024-10-18T14:50:50.183","2024-10-18T14:50:50.185","100000116197","86","1","Контейнер з кульковим аплікатором","Roll-on container","ua_10_101","false",null,null,"Контейнер, як правило, пляшка, оснащений кульковим аплікатором"
"102","null","null","1.0","ComponentType","2024-10-18T14:50:50.187","2024-10-18T14:50:50.189","100000125779","88","1","Багатодозовий контейнер з насосом","Multidose container with pump","ua_10_102","false",null,null,"Багатодозовий контейнер із вбудованим насосом. Дозуючий насос, розпилювальний насос і багатодозовий контейнер з безповітряним насосом виключено."
"103","null","null","1.0","ComponentType","2024-10-18T14:50:50.190","2024-10-18T14:50:50.192","100000143554","86","1","Багатодозовий контейнер з дозуючим насосом","Multidose container with metering pump","ua_10_103","false",null,null,"Багатодозовий контейнер із вбудованим дозуючим насосом."
"104","null","null","1.0","ComponentType","2024-10-18T14:50:50.194","2024-10-18T14:50:50.196","100000143555","80","4","Упаковка","Pack","ua_10_104","false",null,null,null
"105","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*крапельниця-вставка",null,"ua_10_105","true",null,null,null
"106","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*утримувач",null,"ua_10_106","true",null,null,null
"107","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*маркування іноземною мовою",null,"ua_10_107","true",null,null,null
"108","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*ковпачок з диском типу «flip-off»",null,"ua_10_108","true",null,null,null
"109","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*тримач для блістеру",null,"ua_10_109","true",null,null,null
"110","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*мірний контейнер",null,"ua_10_110","true",null,null,null
"111","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*захисна оболонка",null,"ua_10_111","true",null,null,null
"112","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*шприц-аплікатор",null,"ua_10_112","true",null,null,null
"113","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*кришка для флаконів з пробкою крапельницею з контролем першого відкриття",null,"ua_10_113","true",null,null,null
"114","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*кришечка з контролем першого відкриття та із захистом від відкриття дітьми",null,"ua_10_114","true",null,null,null
"115","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*ковпачок",null,"ua_10_115","true",null,null,null
"116","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*відривне кільце",null,"ua_10_116","true",null,null,null
"117","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*пульверизатор",null,"ua_10_117","true",null,null,null
"118","null","null","1.0","ComponentType","2025-03-28T13:23:03.122","2025-03-28T13:23:03.122",null,"1","1","*календарна шкала",null,"ua_10_118","true",null,null,null
"119","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*кришка з амортизатором",null,"ua_10_119","true",null,null,null
"120","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*обжимна кришка",null,"ua_10_120","true",null,null,null
"121","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*вакуумна упаковка",null,"ua_10_121","true",null,null,null
"122","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*насадка для дозування крапель",null,"ua_10_122","true",null,null,null
"123","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*спрей-дозатор",null,"ua_10_123","true",null,null,null
"124","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*мікродозатор-розпилювач",null,"ua_10_124","true",null,null,null
"125","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*алюмінієва кришечка, що накручується (містить всередені полімерну (полівінілхлоридну або поліолефінову) плівку), з контролем першого відкриття або з пластикова кришка із захистом від відкриття дітьми",null,"ua_10_125","true",null,null,null
"126","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*товста термозбіжна плівка",null,"ua_10_126","true",null,null,null
"127","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*«Попереджувальна карта»",null,"ua_10_127","true",null,null,null
"128","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*дозатор крапельний",null,"ua_10_128","true",null,null,null
"129","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*мірний насос",null,"ua_10_129","true",null,null,null
"130","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*розпилювальна головка",null,"ua_10_130","true",null,null,null
"131","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*розпилювач-дозатор",null,"ua_10_131","true",null,null,null
"132","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*ковпачок-кришка",null,"ua_10_132","true",null,null,null
"133","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*розпилювач",null,"ua_10_133","true",null,null,null
"134","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*дозуючий насос-розпилювач",null,"ua_10_134","true",null,null,null
"135","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*дозатор для розпилення, що містить срібну спіраль",null,"ua_10_135","true",null,null,null
"136","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*назальний наконечник",null,"ua_10_136","true",null,null,null
"137","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*обтискний ковпачок",null,"ua_10_137","true",null,null,null
"138","null","null","1.0","ComponentType","2025-03-28T13:23:03.123","2025-03-28T13:23:03.123",null,"1","1","*назальний розпилювач",null,"ua_10_138","true",null,null,null
"139","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*укорочений наконечник",null,"ua_10_139","true",null,null,null
"140","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*насос-дозатор з розпилювачем назального призначення",null,"ua_10_140","true",null,null,null
"141","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*обкладинка",null,"ua_10_141","true",null,null,null
"142","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*Мензурка",null,"ua_10_142","true",null,null,null
"143","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*кришка-скарифікатор",null,"ua_10_143","true",null,null,null
"144","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*футляр для зберігання блістера",null,"ua_10_144","true",null,null,null
"145","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*ущільнювач",null,"ua_10_145","true",null,null,null
"146","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*мірний засіб",null,"ua_10_146","true",null,null,null
"147","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*дозуюча помпа",null,"ua_10_147","true",null,null,null
"148","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*кришка `фліп-офф`",null,"ua_10_148","true",null,null,null
"149","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*плівка",null,"ua_10_149","true",null,null,null
"150","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*насадка для спрямованого введення",null,"ua_10_150","true",null,null,null
"151","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*непорушний ковпачок",null,"ua_10_151","true",null,null,null
"152","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*захисний клапан",null,"ua_10_152","true",null,null,null
"153","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*самоклеючий календар-стікер",null,"ua_10_153","true",null,null,null
"154","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*клапан безперервної дії",null,"ua_10_154","true",null,null,null
"155","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*захисний ковпачок",null,"ua_10_155","true",null,null,null
"156","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*спрей-насос",null,"ua_10_156","true",null,null,null
"157","null","null","1.0","ComponentType","2025-03-28T13:23:03.124","2025-03-28T13:23:03.124",null,"1","1","*гумовий диск з алюмінієвим ковпачком",null,"ua_10_157","true",null,null,null
"158","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*розпилююча насадка",null,"ua_10_158","true",null,null,null
"159","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*кришка, яка містить осушувач",null,"ua_10_159","true",null,null,null
"160","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*кришкою з гарантійним кільцем",null,"ua_10_160","true",null,null,null
"161","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*насадка поворотня",null,"ua_10_161","true",null,null,null
"162","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*жорстка насадка, закрита пробкою-поршнем зі штоком",null,"ua_10_162","true",null,null,null
"163","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*активатор",null,"ua_10_163","true",null,null,null
"164","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*насадка для спрямовоного введення",null,"ua_10_164","true",null,null,null
"165","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*ковпачок для наконечника з бромбутиловою пробкою",null,"ua_10_165","true",null,null,null
"166","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*тижневий календар-стікер",null,"ua_10_166","true",null,null,null
"167","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*прапорець-анотація",null,"ua_10_167","true",null,null,null
"168","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*тримач для ампул",null,"ua_10_168","true",null,null,null
"169","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*ковпачок типу `flip-off`",null,"ua_10_169","true",null,null,null
"170","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*фіксована насадка-розпилювач",null,"ua_10_170","true",null,null,null
"171","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*адаптер",null,"ua_10_171","true",null,null,null
"172","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*крапельниця",null,"ua_10_172","true",null,null,null
"173","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*захисний пакет",null,"ua_10_173","true",null,null,null
"174","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*насадка з поворотним носиком, що обладнана вбудованим розпилювачем",null,"ua_10_174","true",null,null,null
"175","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*13 мм відкидний герметичний ковпачок (WEST 1280)",null,"ua_10_175","true",null,null,null
"176","null","null","1.0","ComponentType","2025-03-28T13:23:03.125","2025-03-28T13:23:03.125",null,"1","1","*кришка з гарантійним кільцем",null,"ua_10_176","true",null,null,null
"177","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*насадка-дозатор",null,"ua_10_177","true",null,null,null
"178","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*Мірна склянка",null,"ua_10_178","true",null,null,null
"179","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*пероральний дозатор",null,"ua_10_179","true",null,null,null
"180","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*крапельний дозатор",null,"ua_10_180","true",null,null,null
"181","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*ковпачок голки з жорсткою оболонкою",null,"ua_10_181","true",null,null,null
"182","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*насос",null,"ua_10_182","true",null,null,null
"183","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*ковпачок з диском типу `flip-off seal`",null,"ua_10_183","true",null,null,null
"184","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*крапельниця-накінцівник",null,"ua_10_184","true",null,null,null
"185","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*мірна скляночка для дозування води, необхідної для приготування суспензії",null,"ua_10_185","true",null,null,null
"186","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*ковпачок системи Quik fil",null,"ua_10_186","true",null,null,null
"187","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*механічний помповий розпилювач",null,"ua_10_187","true",null,null,null
"188","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*кришка фліп-оф, що забезпечує контроль першого відкриття",null,"ua_10_188","true",null,null,null
"189","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*дозуючий пульверизатор",null,"ua_10_189","true",null,null,null
"190","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*безповітряна помпа",null,"ua_10_190","true",null,null,null
"191","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*пробка-крапельниця",null,"ua_10_191","true",null,null,null
"192","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*контрольний календар",null,"ua_10_192","true",null,null,null
"193","null","null","1.0","ComponentType","2025-03-28T13:23:03.126","2025-03-28T13:23:03.126",null,"1","1","*упор для пальців",null,"ua_10_193","true",null,null,null
"194","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*мірний ковпачок",null,"ua_10_194","true",null,null,null
"195","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*нагвинчений ковпачок",null,"ua_10_195","true",null,null,null
"196","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*ковпачок `flip-off`",null,"ua_10_196","true",null,null,null
"197","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*осушувач",null,"ua_10_197","true",null,null,null
"198","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*кришка з приєднаним до неї пензликом",null,"ua_10_198","true",null,null,null
"199","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*механічний насос",null,"ua_10_199","true",null,null,null
"200","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*кришка типу flip-off seal",null,"ua_10_200","true",null,null,null
"201","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*відкидна кришка, що не протікає",null,"ua_10_201","true",null,null,null
"202","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*розприскувач",null,"ua_10_202","true",null,null,null
"203","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*ковпачок, який має перфораційний наконечник",null,"ua_10_203","true",null,null,null
"204","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*ніж для відкриття ампул",null,"ua_10_204","true",null,null,null
"205","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*кришка-крапельниця",null,"ua_10_205","true",null,null,null
"206","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*вологопоглинаюча капсула",null,"ua_10_206","true",null,null,null
"207","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*дозуючий насос з розпилювачем",null,"ua_10_207","true",null,null,null
"208","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*Мірна чашка",null,"ua_10_208","true",null,null,null
"209","null","null","1.0","ComponentType","2025-03-28T13:23:03.127","2025-03-28T13:23:03.127",null,"1","1","*дозуючий клапан-насос",null,"ua_10_209","true",null,null,null
"210","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*шприц-дозатор",null,"ua_10_210","true",null,null,null
"211","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*уретральна насадка",null,"ua_10_211","true",null,null,null
"212","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*ковпачок з ущільнюючою прокладкою",null,"ua_10_212","true",null,null,null
"213","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*фіксатор",null,"ua_10_213","true",null,null,null
"214","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*пробка-розпилювач",null,"ua_10_214","true",null,null,null
"215","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*універсальний наконечник",null,"ua_10_215","true",null,null,null
"216","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*клапан-пакет",null,"ua_10_216","true",null,null,null
"217","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*захисний ковпачок з пристроєм для безпечного введення та запобігання поранень голкою чи повторного використання",null,"ua_10_217","true",null,null,null
"218","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*кришка для флаконів з пробкою крапельницею з контролем першого відкриття та захистом від дітей",null,"ua_10_218","true",null,null,null
"219","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*насадка-розпилювач горлова",null,"ua_10_219","true",null,null,null
"220","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*захисний затискач",null,"ua_10_220","true",null,null,null
"221","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*стікер українською мовою",null,"ua_10_221","true",null,null,null
"222","null","null","1.0","ComponentType","2025-03-28T13:23:03.128","2025-03-28T13:23:03.128",null,"1","1","*пилозахисний ковпачок",null,"ua_10_222","true",null,null,null
"223","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*різьблена кришка",null,"ua_10_223","true",null,null,null
"224","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*розпилювач, закритий ковпачком",null,"ua_10_224","true",null,null,null
"225","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*клапан-насос",null,"ua_10_225","true",null,null,null
"226","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*кришечка обтягнута плівковою оболонкою",null,"ua_10_226","true",null,null,null
"227","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*насадка-розпилювач",null,"ua_10_227","true",null,null,null
"228","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*силікагель",null,"ua_10_228","true",null,null,null
"229","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*індікаторний пакет",null,"ua_10_229","true",null,null,null
"230","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*кришечка з перфорованою пробкою",null,"ua_10_230","true",null,null,null
"231","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*наконечник-крапельниця",null,"ua_10_231","true",null,null,null
"232","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*кришка на голку",null,"ua_10_232","true",null,null,null
"233","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*чарункова вкладка",null,"ua_10_233","true",null,null,null
"234","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*нагвинчений розпилювач",null,"ua_10_234","true",null,null,null
"235","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*кришка, оснащена пробійником",null,"ua_10_235","true",null,null,null
"236","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*пакет з осушувачем",null,"ua_10_236","true",null,null,null
"237","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*дозуюча склянка",null,"ua_10_237","true",null,null,null
"238","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*дозуюча вставка-крапельниця",null,"ua_10_238","true",null,null,null
"239","null","null","1.0","ComponentType","2025-03-28T13:23:03.129","2025-03-28T13:23:03.129",null,"1","1","*кришка гвинтова з кільцем контролю розкриття",null,"ua_10_239","true",null,null,null
"240","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*ковпачок, який захищає розпилювач",null,"ua_10_240","true",null,null,null
"241","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*ковпачок для наконечника",null,"ua_10_241","true",null,null,null
"242","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*розпилювач з індикатором дози",null,"ua_10_242","true",null,null,null
"243","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*вкладка з наклейками",null,"ua_10_243","true",null,null,null
"244","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*захисна плівкова оболонка, що містить поглинач кисню та індикатор кисню",null,"ua_10_244","true",null,null,null
"245","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*пробка-крапельниця під різьбову горловину",null,"ua_10_245","true",null,null,null
"246","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*ковпачок з кришкою flip-off",null,"ua_10_246","true",null,null,null
"247","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*обмежувач ходу поршня",null,"ua_10_247","true",null,null,null
"248","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*канюля з кришечкою для закриття",null,"ua_10_248","true",null,null,null
