no,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
132,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*пилочка","null",ua_54_132,true,null,null,"null"
133,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*упор для пальців","null",ua_54_133,true,null,null,"null"
134,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*напальчник","null",ua_54_134,true,null,null,"null"
135,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*контурна упаковка","null",ua_54_135,true,null,null,"null"
136,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*пакет-саше","null",ua_54_136,true,null,null,"null"
137,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*шпатель","null",ua_54_137,true,null,null,"null"
138,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*пачка з перегородками","null",ua_54_138,true,null,null,"null"
139,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*упаковка","null",ua_54_139,true,null,null,"null"
140,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*контурний чарунковий блістер","null",ua_54_140,true,null,null,"null"
141,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*шприц-туба","null",ua_54_141,true,null,null,"null"
142,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*кришка-крапельниця","null",ua_54_142,true,null,null,"null"
143,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*контурна безчарункова упаковка","null",ua_54_143,true,null,null,"null"
144,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*дискус","null",ua_54_144,true,null,null,"null"
145,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*бутель","null",ua_54_145,true,null,null,"null"
146,1.0,UnitsOfPresentation,2025-03-28T13:23:03.078,2025-03-28T13:23:03.078,null,1,1,"*газовий циліндр","null",ua_54_146,true,null,null,"null"
147,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*мегапак","null",ua_54_147,true,null,null,"null"
148,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*ротадиск","null",ua_54_148,true,null,null,"null"
149,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*шприц для одноразового використання","null",ua_54_149,true,null,null,"null"
150,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*безлатексний багатошаровий інфузійний пакет, оснащений поворотним роз'ємом порт-системи","null",ua_54_150,true,null,null,"null"
151,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*серветка","null",ua_54_151,true,null,null,"null"
152,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*стержень поршня","null",ua_54_152,true,null,null,"null"
153,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*контурна коміркова упаковка","null",ua_54_153,true,null,null,"null"
154,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*піднос","null",ua_54_154,true,null,null,"null"
155,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*тюбик-крапельниця","null",ua_54_155,true,null,null,"null"
156,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*канюля","null",ua_54_156,true,null,null,"null"
157,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*чарункова вкладка","null",ua_54_157,true,null,null,"null"
158,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*контурна чарункова упаковка або блістер","null",ua_54_158,true,null,null,"null"
159,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*лоток-блістер","null",ua_54_159,true,null,null,"null"
160,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*пробірка","null",ua_54_160,true,null,null,"null"
161,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*небула","null",ua_54_161,true,null,null,"null"
162,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*контурна чарункова упаковка (піддон)","null",ua_54_162,true,null,null,"null"
163,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*бандероль","null",ua_54_163,true,null,null,"null"
164,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.079,null,1,1,"*фіксатор (утримувач)","null",ua_54_164,true,null,null,"null"
165,1.0,UnitsOfPresentation,2025-03-28T13:23:03.079,2025-03-28T13:23:03.080,null,1,1,"*пенал","null",ua_54_165,true,null,null,"null"
166,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*світлозахисний футляр","null",ua_54_166,true,null,null,"null"
167,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*упаковка типу гаманця","null",ua_54_167,true,null,null,"null"
168,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*фільтр","null",ua_54_168,true,null,null,"null"
169,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*піддон","null",ua_54_169,true,null,null,"null"
170,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*лопаточка","null",ua_54_170,true,null,null,"null"
171,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*шток поршня","null",ua_54_171,true,null,null,"null"
172,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*форма","null",ua_54_172,true,null,null,"null"
173,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*туба","null",ua_54_173,true,null,null,"null"
174,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*чарунковий лоток","null",ua_54_174,true,null,null,"null"
175,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*індивідуальна алюмінієва фольга","null",ua_54_175,true,null,null,"null"
176,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*блістер-карта","null",ua_54_176,true,null,null,"null"
177,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*футляр","null",ua_54_177,true,null,null,"null"
178,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*голка для введення","null",ua_54_178,true,null,null,"null"
179,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*наклейка","null",ua_54_179,true,null,null,"null"
180,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*карпула","null",ua_54_180,true,null,null,"null"
181,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*з’єднувальний елемент","null",ua_54_181,true,null,null,"null"
182,1.0,UnitsOfPresentation,2025-03-28T13:23:03.080,2025-03-28T13:23:03.080,null,1,1,"*ковпачок","null",ua_54_182,true,null,null,"null"
