no,atc,atc_parent,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"100","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.244","2024-09-20T17:44:30.162","100000075246","11","3","Внутрішньочеревне застосування","Intraabdominal use","ua_43_100","false",null,null,null
"101","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.247","2024-09-20T17:44:30.166","100000075247","6","3","Інтерстиційне (інтерстиціанальне) застосування","Interstitial use","ua_43_101","false",null,null,null
"102","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.250","2024-09-20T17:44:30.169","100000075248","92","1","Інфільтрація","Infiltration","ua_43_102","false",null,null,"Спосіб введення, зазвичай ін'єкційний, за допомогою якого рідина потрапляє в тканину-мішень (наприклад, інфільтрація анестетика)"
"103","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.254","2024-09-20T17:44:30.172","100000075249","90","1","Імплантація","Implantation","ua_43_103","false",null,null,"Введення імплантату або еквівалента живої тканини в живу тканину."
"104","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.257","2024-09-20T17:44:30.175","100000075250","9","3","Ентеральне застосування","Enteral use","ua_43_104","false",null,null,null
"105","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.261","2024-09-20T17:44:30.177","100000075251","9","3","Кон'юнктивальне застосування","Conjunctival use","ua_43_105","false",null,null,null
"106","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.265","2024-09-20T17:44:30.180","100000075252","7","3","Трансмукозне застосування","Transmucosal use","ua_43_106","false",null,null,null
"107","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.269","2024-09-20T17:44:30.182","100000075253","7","3","Застосування у м'яких тканинах","Soft tissue use","ua_43_107","false",null,null,null
"108","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.273","2024-09-20T17:44:30.185","100000075254","10","3","Черезшкірне застосування","Percutaneous use","ua_43_108","false",null,null,null
"109","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.276","2024-09-20T17:44:30.188","100000075255","9","3","Назогастральне застосування","Nasogastric use","ua_43_109","false",null,null,null
"110","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.280","2024-09-20T17:44:30.190","100000075256","9","3","Внутрішньошлуночкове застосування","Intraventricular use","ua_43_110","false",null,null,null
"111","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.284","2024-09-20T17:44:30.193","100000075257","8","3","Внутрішньосудинне застосування","Intravascular use","ua_43_111","false",null,null,null
"112","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.289","2024-09-20T17:44:30.196","100000075258","9","3","Інтратимпанальне застосування","Intratympanic use","ua_43_112","false",null,null,null
"113","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.293","2024-09-20T17:44:30.198","100000075259","92","1","Внутрішньолегеневе застосування","Intrapulmonary use","ua_43_113","false",null,null,"Введення лікарського засобу в легені, зазвичай шляхом ін’єкції. «Інгаляційне застосування та «Ендотрахеопульмональне застосування» виключено."
"114","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.297","2024-09-20T17:44:30.201","100000075260","90","1","Внутрішньопростатичне застосування","Intraprostatic use","ua_43_114","false",null,null,"Введення лікарського засобу в простату"
"115","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.302","2024-09-20T17:44:30.204","100000075261","11","3","Невідоме застосування","Unknown use","ua_43_115","false",null,null,null
"116","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.306","2024-09-20T17:44:30.206","100000075262","9","3","Місцеве застосування","Topical use","ua_43_116","false",null,null,null
"117","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.309","2024-09-20T17:44:30.209","100000075263","8","3","Субдермальне застосування","Subdermal use","ua_43_117","false",null,null,null
"118","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.313","2024-09-20T17:44:30.212","100000075264","91","1","Ретробульбарне застосування","Retrobulbar use","ua_43_118","false",null,null,"Введення лікарського засобу за очне яблуко"
"119","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.318","2024-09-20T17:44:30.214","100000075265","9","3","Респіраторне застосування (застосування шляхом дихання)","Respiratory use","ua_43_119","false",null,null,null
"120","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.322","2024-09-20T17:44:30.217","100000075266","11","3","Парентеральне застосування","Parenteral use","ua_43_120","false",null,null,null
"121","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.326","2024-09-20T17:44:30.219","100000075267","10","3","Інше застосування","Other use","ua_43_121","false",null,null,null
"122","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.330","2024-09-20T17:44:30.222","100000075268","10","3","Офтальмологічне застосування","Ophthalmic use","ua_43_122","false",null,null,null
"123","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.334","2024-09-20T17:44:30.224","100000075269","92","1","Іонофорез","Iontophoresis","ua_43_123","false",null,null,"Введення (іонізованих) активних речовин через непошкоджену шкіру шляхом застосування постійного електричного струму"
"124","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.338","2024-09-20T17:44:30.227","100000075270","9","3","Внутрішньовенне крапельне застосування","Intravenous drip use","ua_43_124","false",null,null,null
"125","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.342","2024-09-20T17:44:30.229","100000075271","9","3","Внутрішньовенне болюсне застосування","Intravenous bolus use","ua_43_125","false",null,null,null
"126","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.345","2024-09-20T17:44:30.233","100000075272","10","3","Внутрішньотрахеальне застосування","Intratracheal use","ua_43_126","false",null,null,null
"127","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.348","2024-09-20T17:44:30.235","100000075273","7","3","Внутрішньопечінкове застосування","Intrahepatic use","ua_43_127","false",null,null,null
"128","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.351","2024-09-20T17:44:30.238","100000075274","93","1","Інтрацистеральне застосування (для застосування у ветеринарії)","Intracisternal use","ua_43_128","false",null,null,"Введення лікарського засобу у велику цистерну."
"129","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.353","2024-09-20T17:44:30.240","100000075275","92","1","Букальне застосування","Buccal use","ua_43_129","false",null,null,"Введення лікарського засобу в щічну порожнину (мішечок, розташований між щокою і яснами) для отримання системної дії."
"130","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.356","2024-09-20T17:44:30.243","100000075276","91","1","Внутрішньохрящове застосування","Intracartilaginous use","ua_43_130","false",null,null,"Введення лікарського засобу в хрящ"
"131","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.358","2024-09-20T17:44:30.245","100000075553","102","1","При застосуванні питної води","In drinking water use","ua_43_131","false",null,null,"Введення ветеринарного лікарського засобу шляхом додавання в питну воду тварин."
"132","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.361","2024-09-20T17:44:30.248","100000075554","94","1","Субмукозне застосування (підслизове застосування)","Submucosal use","ua_43_132","false",null,null,"Ін'єкція лікарського засобу безпосередньо під слизову оболонку"
"133","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.363","2024-09-20T17:44:30.250","100000075555","6","3","Внутрішньом'язове та внутрішньовенне застосування","Intramuscular and intravenous use","ua_43_133","false",null,null,null
"134","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.365","2024-09-20T17:44:30.253","100000075556","92","1","Екстракорпоральне застосування","Extracorporeal use","ua_43_134","false",null,null,"Застосування лікарського засобу поза організмом"
"135","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.367","2024-09-20T17:44:30.255","100000075557","92","1","Періостальне застосування","Periosseous use","ua_43_135","false",null,null,"Введення лікарського засобу на кістку або навколо неї"
"136","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.370","2024-09-20T17:44:30.258","100000075558","7","3","Під'ясеневе застосування","Subgingival use","ua_43_136","false",null,null,null
"137","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.372","2024-09-20T17:44:30.260","100000075559","7","3","Епікутанне застосування (нашкірне застосування)","Epicutaneous use","ua_43_137","false",null,null,null
"138","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.374","2024-09-20T17:44:30.263","100000075673","10","4","Інтраепідермальне застосування","Intraepidermal use","ua_43_138","false",null,null,"Введення лікарського засобу в епідерміс"
"139","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.377","2024-09-20T17:44:30.265","100000111213","84","1","Внутрішньорогівкове застосування","Intracorneal use","ua_43_139","false",null,null,"Введення лікарського засобу в рогівку ока."
"140","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.379","2024-09-20T17:44:30.268","100000111214","12","1","Інтраменінгеальне застосування (застосування в менінгеальних оболонках)","Intrameningeal use","ua_43_140","false",null,null,null
"141","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.381","2024-09-20T17:44:30.270","100000111215","8","1","Внутрішньогрудне застосування","Intrathoracic use","ua_43_141","false",null,null,null
"142","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.383","2024-09-20T17:44:30.273","100000111216","7","3","Застосування оклюзійної техніки пов'язки (Введення речовини місцевим шляхом, який потім покривається пов’язкою, яка закриває область застосування лікарського засобу).","Occlusive dressing technique use","ua_43_142","false",null,null,null
"143","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.385","2024-09-20T17:44:30.276","100000111217","7","3","Трансплацентарне застосування","Transplacental use","ua_43_143","false",null,null,null
"144","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.388","2024-09-20T17:44:30.278","100000125763","89","1","Інтракамеральне застосування (застосування безпосередньо в передній камері ока)","Intracameral use","ua_43_144","false",null,null,"Введення лікарського засобу безпосередньо в передню камеру ока"
"145","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.390","2024-09-20T17:44:30.281","200000016447","6","3","Ін'єкція","Injection","ua_43_145","false",null,null,null
"146","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.392","2024-09-20T17:44:30.283","200000016448","5","3","Розчин для інфузій","Solution for infusion","ua_43_146","false",null,null,null
"147","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.395","2024-09-20T17:44:30.286","200000016449","5","3","Інфузія","Infusion","ua_43_147","false",null,null,null
"148","null","null","1.0","RoutesAndMethodsOfAdministration","2023-10-10T20:55:59.397","2024-09-20T17:44:30.288","100000143556","83","4","Нігтьове застосування","Nail use","ua_43_148","false",null,null,null
"149","null","null","1.0","RoutesAndMethodsOfAdministration","2024-09-20T17:44:29.736","2024-09-20T17:44:29.764","200000017716","7","1","Зовнішнє застосування","External use","ua_43_149","false",null,null,null
"150","null","null","1.0","RoutesAndMethodsOfAdministration","2024-09-20T17:44:29.767","2024-09-20T17:44:29.769","200000017722","4","3","Розчин консерванту","Preservative solution","ua_43_150","false",null,null,null
"151","null","null","1.0","RoutesAndMethodsOfAdministration","2024-09-20T17:44:29.771","2024-09-20T17:44:29.773","200000017723","4","3","Концентрат для розчину для інфузій","Concentrate for solution for infusion","ua_43_151","false",null,null,null
"152","null","null","1.0","RoutesAndMethodsOfAdministration","2024-09-20T17:44:29.775","2024-09-20T17:44:29.777","200000017724","5","3","Розчин для ін'єкцій","Solution for injection","ua_43_152","false",null,null,null
"153","null","null","1.0","RoutesAndMethodsOfAdministration","2024-09-20T17:44:29.779","2024-09-20T17:44:29.781","200000017725","6","3","Зрошення (промивання)","Irrigation","ua_43_153","false",null,null,null
"154","null","null","1.0","RoutesAndMethodsOfAdministration","2024-09-20T17:44:29.793","2024-09-20T17:44:29.795","200000022791","8","1","Інтрафолікулярне застосування","Intrafollicular use","ua_43_154","false",null,null,null
"155","null","null","1.0","RoutesAndMethodsOfAdministration","2024-09-20T17:44:29.804","2024-09-20T17:44:29.806","200000022792","8","1",null,"Внутрішньояєчкове застосування","ua_43_155","false",null,null,null
"156","null","null","1.0","RoutesAndMethodsOfAdministration","2024-09-20T17:44:29.808","2024-09-20T17:44:29.810","200000023029","7","1","Інтрасиновіальне застосування","Intrasynovial use","ua_43_156","false",null,null,null
"157","null","null","1.0","RoutesAndMethodsOfAdministration","2024-09-20T17:44:29.812","2024-09-20T17:44:29.814","200000024875","68","1","Екстраплевральне застосування","Extrapleural use","ua_43_157","false",null,null,"Ін'єкція лікарського засобу безпосередньо поза плевральною порожниною, між парієтальною плеврою та ендоторакальною фасцією."
"158","null","null","1.0","RoutesAndMethodsOfAdministration","2024-09-20T17:44:29.816","2024-09-20T17:44:29.817","200000029926","46","1","Застосування у місці ураження","Perilesional use","ua_43_158","false",null,null,"Введення, як правило, шляхом ін’єкції, лікарського засобу в тканину навколо ураження."
"159","null","null","1.0","RoutesAndMethodsOfAdministration","2024-09-20T17:44:29.819","2024-09-20T17:44:29.821","200000010443","2","4","Лазневе лікування","Bath treatment","ua_43_159","false",null,null,null
