no,atc,atc_parent,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"71","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.707","2024-09-23T16:22:34.708","200000025232","3","1","3-значні буквенні коди ISO 639-3 для представлення назв мов","3-letter ISO 639-3 Codes for the representation of names of languages","ua_45_71","false","3-значні буквенні коди ISO 639-3","ISO 639-3 alpha-3","Коди для представлення назв мов - 3-значний буквенний код, розроблений головним чином для використання в термінології, і включає ідентифікатори основних мов світу, для яких розроблено спеціальну термінологію. Мови, розроблені виключно для машинного використання, такі як мови комп’ютерного програмування, не включені до цього коду."
"72","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.710","2024-09-23T16:22:34.712","200000026000","2","1","Ідентифікатор постачальника EMA SAP","EMA SAP Vendor Identifier","ua_45_72","false","Постачальник - EMA SAP","EMA SAP-vendor",null
"73","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.714","2024-09-23T16:22:34.716","200000026002","2","1","Номер Національного реєстру підприємств","National Business Registry number","ua_45_73","false",null,null,null
"74","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.718","2024-09-23T16:22:34.720","200000027029","2","1","Номер препарату в аптеці","Pharmacy Product Number","ua_45_74","false","Номер препарату в аптеці","PPN","Номер препарату в аптеці, який використовується для ідентифікації товарних позицій, виданий Інфораційним центром готових лікарських форм (IFA GmbH)"
"75","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.722","2024-09-23T16:22:34.724","200000027030","2","1","Національний номер товарної позиції","National Trade Item Number","ua_45_75","false","Національний номер товарної позиції","NTIN","Національний ключ товарної позиції, який використовується для ідентифікації товарних позицій"
"76","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.773","2024-09-23T16:22:34.775","200000032270","2","1","Антропософський фармацевтичний кодекс","Anthroposophic Pharmaceutical Codex","ua_45_76","false","Антропософський фармацевтичний кодекс","APC",null
"77","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.778","2024-09-23T16:22:34.781","200000032418","2","1","Номер ЄС/списку","EC/List number","ua_45_77","false",null,null,null
"78","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.783","2024-09-23T16:22:34.786","200000032692","2","1","3-значний цифровий код ISO 3166-2","3-digit ISO 3166-2 Numeric code","ua_45_78","false","цифровий код ISO 3166-2","ISO 3166-2 numeric",null
"79","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.789","2024-09-23T16:22:34.792","200000032693","2","1","3-значний цифровий код 3166-2 Коди для позначення назв країн та їхніх адміністративно-територіальних одиниць","3-digit 3166-2 Codes for the representation of names of countries and their subdivisions","ua_45_79","false","3-значний цифровий код ISO 3166-2","ISO 3166-2 numeric-3",null
"80","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.795","2024-09-23T16:22:34.798","200000032694","1","1","Буквено-цифрові коди ISO 3166-2 для представлення назв країн та їхніх адміністративно-територіальних одиниць","Alpha-numeric ISO 3166-2 Codes for the representation of names of countries and their subdivisions","ua_45_80","false","Буквено-цифрові коди ISO 3166-2","ISO 3166-2 alpha-numeric",null
"81","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.800","2024-09-23T16:22:34.803","200000032695","1","1","2-літерні коди ISO 3166-2 для представлення назв країн та їхніх адміністративно-територіальних одиниць","2-letter ISO 3166-2 Codes for the representation of names of countries and their subdivisions","ua_45_81","false","2-літерні коди ISO 3166-2","ISO 3166-2 alpha-2",null
"82","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.806","2024-09-23T16:22:34.808","200000032696","1","1","3-літерні коди ISO 3166-2 для представлення назв країн та їхніх адміністративно-територіальних одиниць","3-letter ISO 3166-2 Codes for the representation of names of countries and their subdivisions","ua_45_82","false","3-літерні коди ISO 3166-2","ISO 3166-2 alpha-3",null
"83","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.811","2024-09-23T16:22:34.814","200000033604","2","1","Правовий статус клієнта - Судові провадження","Customer Legal status - Court Proceedings","ua_45_83","false",null,null,"Термін, який використовується в системі управління організації (OMS) як джерело інформації для підтримки діяльності з регулювання зборів."
"84","null","null","1.0","SourceOfInformation","2024-09-23T16:22:34.817","2024-09-23T16:22:34.819","200000033603","2","1","Призупинення надання послуг організацією","Organisation Suspension of Services","ua_45_84","false",null,null,"Термін, який використовується в системі управління організації (OMS) як джерело інформації для підтримки діяльності з регулювання зборів."
